'CLASS01',2007-08-22-00:00:00'
733390.5417,7.750000001
733390.5625,8.624999997
733390.5833,9.874999997
733390.6042,10
733390.625,9.000000004
733390.6458,9.499999997
733390.6667,11.5
733390.6875,12.125
733390.7083,11.375
733390.7292,9.750000003
733390.75,7.25000001
733390.7708,4.875000003
733390.7917,2.624999997
733390.8125,1.624999999
733390.8333,1.874999999
733390.8542,2
733390.875,2
733390.8958,1.625000001
733390.9167,0.874999999
733390.9375,0.874999998
733390.9583,1.624999998
733390.9792,1.625000001
733391,0.875000003
733391.0208,0.375
733391.0417,0.125
733391.0625,0
733391.0833,0
733391.1042,0
733391.125,0
733391.1458,0.125
733391.1667,0.375
733391.1875,0.874999998
733391.2083,1.624999998
733391.2292,3.624999995
733391.25,6.874999986
733391.2708,9.999999996
733391.2917,13
733391.3125,12.87500001
733391.3333,9.625000009
733391.3542,7.375000002
733391.375,6.125000005
733391.3958,5.625
733391.4167,5.875
733391.4375,6.749999996
733391.4583,8.249999996
733391.4792,8.500000001
733391.5,7.500000004
733391.5208,7.874999998
733391.5417,9.625000002
733391.5625,10.125
733391.5833,9.375000002
733391.6042,8.500000001
733391.625,7.500000004
733391.6458,6.625000001
733391.6667,5.874999999
733391.6875,4.500000006
733391.7083,2.500000006
733391.7292,2.249999998
733391.75,3.749999994
733391.7708,3.500000003
733391.7917,1.499999997
733391.8125,0.624999999
733391.8333,0.874999999
733391.8542,1.499999999
733391.875,2.499999996
733391.8958,2.875
733391.9167,2.625
733391.9375,2.250000001
733391.9583,1.750000001
733391.9792,1.125000001
733392,0.375000003
733392.0208,0
733392.0417,0
733392.0625,0
733392.0833,0
733392.1042,0
733392.125,0
733392.1458,0
733392.1667,0
733392.1875,0.374999998
733392.2083,1.124999998
733392.2292,1.874999999
733392.25,2.624999997
733392.2708,3.125
733392.2917,3.375
733392.3125,3.000000003
733392.3333,2.000000003
733392.3542,1.749999999
733392.375,2.249999998
733392.3958,3.124999998
733392.4167,4.375000002
733392.4375,4.875000001
733392.4583,4.625000001
733392.4792,4.625
733392.5,4.874999999
733392.5208,5.624999998
733392.5417,6.875000002
733392.5625,7.125000002
733392.5833,6.375000002
733392.6042,6.874999998
733392.625,8.624999993
733392.6458,8.500000003
733392.6667,6.499999997
733392.6875,4.875000003
733392.7083,3.625000003
733392.7292,2.750000001
733392.75,2.250000002
733392.7708,2
733392.7917,2
733392.8125,2.249999999
733392.8333,2.749999999
733392.8542,2.875
733392.875,2.625000001
733392.8958,2.375
733392.9167,2.125
733392.9375,1.875000001
733392.9583,1.625000001
733392.9792,1.250000001
733393,0.750000002
733393.0208,0.375
733393.0417,0.125
733393.0625,0.124999999
733393.0833,0.374999999
733393.1042,0.5
733393.125,0.5
733393.1458,0.749999999
733393.1667,1.250000001
733393.1875,1.5
733393.2083,1.5
733393.2292,5.624999988
733393.25,13.87499997
733393.2708,23.74999998
733393.2917,35.25000002
733393.3125,34.50000004
733393.3333,21.50000004
733393.3542,13.25
733393.375,9.750000015
733393.3958,8.249999999
733393.4167,8.750000001
733393.4375,8.250000004
733393.4583,6.750000004
733393.4792,5.750000001
733393.5,5.250000002
733393.5208,4.875
733393.5417,4.625
733393.5625,5.624999994
733393.5833,7.874999994
733393.6042,8.875
733393.625,8.625000001
733393.6458,10.125
733393.6667,13.375
733393.6875,14.75
733393.7083,14.25
733393.7292,12.25
733393.75,8.750000015
733393.7708,5.750000003
733393.7917,3.249999997
733393.8125,2.249999999
733393.8333,2.749999999
733393.8542,3.125
733393.875,3.374999999
733393.8958,4.124999998
733393.9167,5.375000002
733393.9375,4.500000008
733393.9583,1.500000008
733393.9792,0.125
733394,0.374999999
733394.0208,0.5
733394.0417,0.5
733394.0625,0.375000001
733394.0833,0.125000001
733394.1042,0.125
733394.125,0.374999999
733394.1458,0.5
733394.1667,0.5
733394.1875,0.999999997
733394.2083,1.999999997
733394.2292,7.499999986
733394.25,17.49999996
733394.2708,25.37499999
733394.2917,31.12500001
733394.3125,29.50000003
733394.3333,20.50000003
733394.3542,14.25
733394.375,10.75000001
733394.3958,7.750000003
733394.4167,5.249999997
733394.4375,4.749999996
733394.4583,6.249999996
733394.4792,6.750000001
733394.5,6.250000002
733394.5208,5.250000002
733394.5417,3.749999998
733394.5625,4.249999993
733394.5833,6.749999993
733394.6042,8.249999999
733394.625,8.749999998
733394.6458,9.125
733394.6667,9.375
733394.6875,9.874999998
733394.7083,10.625
733394.7292,9.250000005
733394.75,5.750000015
733394.7708,3.625000001
733394.7917,2.874999999
733394.8125,2.874999998
733394.8333,3.624999998
733394.8542,3.625000001
733394.875,2.875000003
733394.8958,2.874999999
733394.9167,3.625000001
733394.9375,3.250000004
733394.9583,1.750000004
733394.9792,0.750000001
733395,0.250000002
733395.0208,0.125
733395.0417,0.375
733395.0625,0.5
733395.0833,0.5
733395.1042,0.375
733395.125,0.125000001
733395.1458,0
733395.1667,0
733395.1875,0.374999998
733395.2083,1.124999998
733395.2292,5.374999989
733395.25,13.12499997
733395.2708,23.24999998
733395.2917,35.75000002
733395.3125,35.00000004
733395.3333,21.00000004
733395.3542,11.75000001
733395.375,7.250000019
733395.3958,4.500000001
733395.4167,3.499999999
733395.4375,3.999999994
733395.4583,5.999999994
733395.4792,7.125
733395.5,7.374999999
733395.5208,6.625000002
733395.5417,4.874999998
733395.5625,5.374999992
733395.5833,8.124999992
733395.6042,8.875000002
733395.625,7.625000005
733395.6458,7.999999997
733395.6667,10
733395.6875,11.375
733395.7083,12.125
733395.7292,10.62500001
733395.75,6.875000016
733395.7708,4.750000001
733395.7917,4.249999999
733395.8125,3.500000003
733395.8333,2.500000003
733395.8542,1.875
733395.875,1.625000001
733395.8958,1.874999999
733395.9167,2.625000001
733395.9375,2.500000003
733395.9583,1.500000003
733395.9792,0.750000001
733396,0.250000002
733396.0208,0
733396.0417,0
733396.0625,0.249999999
733396.0833,0.749999999
733396.1042,0.750000001
733396.125,0.250000002
733396.1458,0.125
733396.1667,0.375
733396.1875,1.124999997
733396.2083,2.374999997
733396.2292,5.624999993
733396.25,10.87499998
733396.2708,18.87499998
733396.2917,29.62500002
733396.3125,29.12500003
733396.3333,17.37500003
733396.3542,10.5
733396.375,8.500000008
733396.3958,6.875000002
733396.4167,5.624999998
733396.4375,4.875000001
733396.4583,4.625000001
733396.4792,5.124999998
733396.5,6.374999995
733396.5208,6.750000001
733396.5417,6.249999999
733396.5625,7.124999994
733396.5833,9.374999994
733396.6042,10.375
733396.625,10.125
733396.6458,9.375000002
733396.6667,8.124999998
733396.6875,7.999999997
733396.7083,8.999999997
733396.7292,8.250000003
733396.75,5.75000001
733396.7708,4.999999999
733396.7917,6.000000001
733396.8125,5.500000006
733396.8333,3.500000006
733396.8542,2.5
733396.875,2.5
733396.8958,2.874999999
733396.9167,3.625000001
733396.9375,3.250000004
733396.9583,1.750000004
733396.9792,0.875
733397,0.625000001
733397.0208,0.625
733397.0417,0.875
733397.0625,0.750000001
733397.0833,0.250000001
733397.1042,0
733397.125,0
733397.1458,0.125
733397.1667,0.375
733397.1875,1.249999996
733397.2083,2.749999996
733397.2292,6.374999992
733397.25,12.12499998
733397.2708,17.49999999
733397.2917,22.50000001
733397.3125,22.12500002
733397.3333,16.37500002
733397.3542,11.75
733397.375,8.250000015
733397.3958,6.125000001
733397.4167,5.374999999
733397.4375,5.999999994
733397.4583,7.999999994
733397.4792,7.875000003
733397.5,5.625000009
733397.5208,4.999999999
733397.5417,6.000000001
733397.5625,7.624999994
733397.5833,9.874999994
733397.6042,10.125
733397.625,8.375000007
733397.6458,7.5
733397.6667,7.5
733397.6875,6.875000003
733397.7083,5.625000003
733397.7292,5.125
733397.75,5.374999999
733397.7708,5.000000001
733397.7917,3.999999999
733397.8125,3.125000002
733397.8333,2.375000002
733397.8542,1.750000001
733397.875,1.250000002
733397.8958,1.374999999
733397.9167,2.125000001
733397.9375,2.125000002
733397.9583,1.375000002
733397.9792,0.750000001
733398,0.250000002
733398.0208,0
733398.0417,0
733398.0625,0.124999999
733398.0833,0.374999999
733398.1042,0.375
733398.125,0.125000001
733398.1458,0.125
733398.1667,0.375
733398.1875,0.5
733398.2083,0.5
733398.2292,1.124999998
733398.25,2.374999995
733398.2708,3.499999999
733398.2917,4.500000001
733398.3125,5
733398.3333,5
733398.3542,5.874999998
733398.375,7.624999993
733398.3958,8.375
733398.4167,8.125
733398.4375,8.374999998
733398.4583,9.124999998
733398.4792,8.125000004
733398.5,5.375000012
733398.5208,5.249999997
733398.5417,7.750000003
733398.5625,8.000000006
733398.5833,6.000000006
733398.6042,5.624999998
733398.625,6.874999995
733398.6458,6.500000003
733398.6667,4.499999997
733398.6875,3.624999999
733398.7083,3.874999999
733398.7292,3.625000001
733398.75,2.875000003
733398.7708,2.125000001
733398.7917,1.374999999
733398.8125,1.249999999
733398.8333,1.749999999
733398.8542,1.875
733398.875,1.625000001
733398.8958,1.625
733398.9167,1.875
733398.9375,1.625000002
733398.9583,0.875000002
733398.9792,0.625
733399,0.874999999
733399.0208,1.125
733399.0417,1.375
733399.0625,1.125000002
733399.0833,0.375000002
733399.1042,0
733399.125,0
733399.1458,0
733399.1667,0
733399.1875,0.249999999
733399.2083,0.749999999
733399.2292,1.249999999
733399.25,1.749999998
733399.2708,2.249999999
733399.2917,2.750000001
733399.3125,2.375000003
733399.3333,1.125000003
733399.3542,0.999999999
733399.375,1.999999996
733399.3958,2.250000001
733399.4167,1.749999999
733399.4375,2.124999997
733399.4583,3.374999997
733399.4792,4.624999998
733399.5,5.874999995
733399.5208,5.750000002
733399.5417,4.249999998
733399.5625,4.124999997
733399.5833,5.374999997
733399.6042,6.374999999
733399.625,7.124999997
733399.6458,7.000000001
733399.6667,5.999999999
733399.6875,4.750000004
733399.7083,3.250000004
733399.7292,2.5
733399.75,2.5
733399.7708,2.5
733399.7917,2.5
733399.8125,2.624999999
733399.8333,2.874999999
733399.8542,2.875
733399.875,2.625000001
733399.8958,2.375
733399.9167,2.125
733399.9375,1.875000001
733399.9583,1.625000001
733399.9792,1.125000001
733400,0.375000003
733400.0208,0
733400.0417,0
733400.0625,0
733400.0833,0
733400.1042,0.249999999
733400.125,0.749999998
733400.1458,0.875
733400.1667,0.625
733400.1875,0.874999998
733400.2083,1.624999998
733400.2292,2.499999999
733400.25,3.499999996
733400.2708,6.624999993
733400.2917,11.87500001
733400.3125,12.75000001
733400.3333,9.25000001
733400.3542,6.750000002
733400.375,5.250000006
733400.3958,4.874999999
733400.4167,5.625000001
733400.4375,6.749999996
733400.4583,8.249999996
733400.4792,8.250000002
733400.5,6.750000006
733400.5208,6.125
733400.5417,6.375
733400.5625,6.5
733400.5833,6.5
733400.6042,6.999999999
733400.625,7.999999996
733400.6458,6.875000005
733400.6667,3.624999995
733400.6875,2.499999997
733400.7083,3.499999997
733400.7292,3.625000001
733400.75,2.875000003
733400.7708,2.749999999
733400.7917,3.250000001
733400.8125,3.000000003
733400.8333,2.000000003
733400.8542,1.375
733400.875,1.125000001
733400.8958,1.374999999
733400.9167,2.125000001
733400.9375,1.875000003
733400.9583,0.625000003
733400.9792,0
733401,0
733401.0208,0
733401.0417,0
733401.0625,0
733401.0833,0
733401.1042,0
733401.125,0
733401.1458,0
733401.1667,0
733401.1875,0
733401.2083,0
733401.2292,0
733401.25,0
733401.2708,0
733401.2917,0
733401.3125,0
733401.3333,0
733401.3542,0
733401.375,0
733401.3958,0
733401.4167,0
733401.4375,0
733401.4583,0
733401.4792,0
733401.5,0
733401.5208,0
733401.5417,0
733401.5625,0
733401.5833,0
733401.6042,0
733401.625,0
733401.6458,0
733401.6667,0
733401.6875,0
733401.7083,0
733401.7292,0
733401.75,0
733401.7708,0
733401.7917,0
733401.8125,0
733401.8333,0
733401.8542,0
733401.875,0
733401.8958,0
733401.9167,0
733401.9375,0
733401.9583,0
733401.9792,0.125
733402,0.374999999
733402.0208,0.375
733402.0417,0.125
733402.0625,0
733402.0833,0
733402.1042,0
733402.125,0
733402.1458,0
733402.1667,0
733402.1875,0.124999999
733402.2083,0.374999999
733402.2292,0.375
733402.25,0.125000001
733402.2708,0
733402.2917,0
733402.3125,0.499999997
733402.3333,1.499999997
733402.3542,1.750000001
733402.375,1.250000002
733402.3958,2.499999996
733402.4167,5.500000004
733402.4375,6.500000003
733402.4583,5.500000003
733402.4792,5.499999999
733402.5,6.499999996
733402.5208,6.500000001
733402.5417,5.499999999
733402.5625,5.249999999
733402.5833,5.749999999
733402.6042,6
733402.625,6
733402.6458,5.375000002
733402.6667,4.124999998
733402.6875,3.624999999
733402.7083,3.874999999
733402.7292,3.375000002
733402.75,2.125000005
733402.7708,1.625
733402.7917,1.875
733402.8125,1.875000001
733402.8333,1.625000001
733402.8542,1.250000001
733402.875,0.750000002
733402.8958,0.625
733402.9167,0.875
733402.9375,0.875000001
733402.9583,0.625000001
733402.9792,0.5
733403,0.5
733403.0208,0.375
733403.0417,0.125
733403.0625,0.124999999
733403.0833,0.374999999
733403.1042,0.375
733403.125,0.125000001
733403.1458,0.125
733403.1667,0.375
733403.1875,0.874999998
733403.2083,1.624999998
733403.2292,2.125
733403.25,2.374999999
733403.2708,2.874999999
733403.2917,3.625000001
733403.3125,4.499999997
733403.3333,5.499999997
733403.3542,5.375000002
733403.375,4.125000005
733403.3958,4.124999998
733403.4167,5.375000002
733403.4375,5.250000004
733403.4583,3.750000004
733403.4792,3.125
733403.5,3.374999999
733403.5208,4.124999998
733403.5417,5.375000002
733403.5625,5.625000002
733403.5833,4.875000002
733403.6042,4.375
733403.625,4.125000001
733403.6458,4.624999998
733403.6667,5.875000002
733403.6875,5.750000004
733403.7083,4.250000004
733403.7292,3.5
733403.75,3.5
733403.7708,3.375
733403.7917,3.125
733403.8125,2.500000003
733403.8333,1.500000003
733403.8542,1.624999998
733403.875,2.874999995
733403.8958,3.125000001
733403.9167,2.374999999
733403.9375,1.625000002
733403.9583,0.875000002
733403.9792,0.625
733404,0.874999999
733404.0208,1
733404.0417,1
733404.0625,0.875000001
733404.0833,0.625000001
733404.1042,0.375
733404.125,0.125000001
733404.1458,0.125
733404.1667,0.375
733404.1875,0.624999999
733404.2083,0.874999999
733404.2292,1.499999999
733404.25,2.499999996
733404.2708,3.249999999
733404.2917,3.750000001
733404.3125,4.499999997
733404.3333,5.499999997
733404.3542,5.250000002
733404.375,3.750000006
733404.3958,2.625000001
733404.4167,1.874999999
733404.4375,1.874999998
733404.4583,2.624999998
733404.4792,3.374999999
733404.5,4.124999997
733404.5208,4.125000001
733404.5417,3.374999999
733404.5625,3
733404.5833,3
733404.6042,3.374999999
733404.625,4.124999997
733404.6458,3.625000002
733404.6667,1.874999998
733404.6875,1.874999995
733404.7083,3.624999995
733404.7292,4.000000001
733404.75,3.000000004
733404.7708,2.250000001
733404.7917,1.749999999
733404.8125,1.375000001
733404.8333,1.125000001
733404.8542,1.499999999
733404.875,2.499999996
733404.8958,2.250000002
733404.9167,0.749999998
733404.9375,0.124999999
733404.9583,0.374999999
733404.9792,0.5
733405,0.5
733405.0208,0.375
733405.0417,0.125
733405.0625,0
733405.0833,0
733405.1042,0
733405.125,0
733405.1458,0.125
733405.1667,0.375
733405.1875,0.5
733405.2083,0.5
733405.2292,1.249999998
733405.25,2.749999994
733405.2708,3.250000001
733405.2917,2.749999999
733405.3125,2.624999999
733405.3333,2.874999999
733405.3542,2.625000001
733405.375,1.875000003
733405.3958,2.124999998
733405.4167,3.375000002
733405.4375,3.750000001
733405.4583,3.250000001
733405.4792,4.124999997
733405.5,6.374999991
733405.5208,7.625
733405.5417,7.875
733405.5625,8.624999997
733405.5833,9.874999997
733405.6042,8.875000005
733405.625,5.625000014
733405.6458,4.374999999
733405.6667,5.125000001
733405.6875,5.250000001
733405.7083,4.750000001
733405.7292,3.750000002
733405.75,2.250000006
733405.7708,1.625
733405.7917,1.875
733405.8125,2.249999999
733405.8333,2.749999999
733405.8542,3
733405.875,3
733405.8958,2.250000002
733405.9167,0.749999998
733405.9375,0.249999999
733405.9583,0.749999999
733405.9792,0.750000001
733406,0.250000002
733406.0208,0
